BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority
127596,PR湖滨02,宿迁市湖滨新城投资开发有限公司,7,AA,03,2017-09-19,6.93,30
127597,PR舜发债,临武县舜发城乡发展投资有限公司,7,AA+,03,2017-09-05,7,30
127598,PR平停车,平阳县国资发展有限公司,10,AA,03,2017-09-07,6.9,0
127599,PR青投02,青州市城市建设投资开发有限公司,7,AA,03,2020-12-24,6.8,30
127601,PR义乌专,义乌市城市投资建设集团有限公司,7,AA+,03,2018-08-14,5.48,0
127602,PR广安鑫,广安鑫鸿投资控股有限公司,7,AA+,03,2017-09-12,7.18,30
127603,PR开元02,贵州凯里开元城市投资开发有限责任公司,7,AA,03,2017-09-07,7.28,0
127604,PR老河口,老河口城市建设投资集团有限公司,7,AA,03,2017-09-08,6.49,30
127606,PR百东01,广西百色试验区发展集团有限公司,7,AA,03,2018-09-07,7.9,30
127607,PR苏科债,江苏省溧阳高新区控股集团有限公司,7,AAA,03,2017-09-15,5.7,30
127608,PR运城债,运城市城市建设投资开发集团有限公司,7,AA,03,2017-10-23,6.3,0
127610,PR邵阳01,邵阳市城市建设投资经营集团有限公司,7,AA,03,2017-09-13,5.98,30
127611,PR渝丰都,重庆丰都城乡建设集团有限公司,7,AA+,03,2017-09-14,6.38,30
127612,PR彭山01,眉山市彭山发展控股集团有限公司,7,AAA,03,2017-09-26,7,0
127613,PR淮南01,淮南市城市建设投资有限责任公司,7,AAA,03,2017-09-13,5.74,30
127614,PR新经开,新沂经济开发区建设发展有限公司,7,AA,03,2017-10-12,6.66,30
127615,PR夷陵01,湖北夷陵经济发展集团有限公司,7,AA,03,2017-09-25,6.45,30
127616,G17发展1,广州发展集团股份有限公司,5,AAA,03,2017-09-19,4.94,0
127617,PR汴投1,开封市发展投资集团有限公司,10,AA,03,2017-10-16,6.1,0
127618,PR南陵债,南陵县建设投资有限责任公司,7,AAA,03,2017-10-27,6.2,0
127620,PR阜宁投,阜宁县城市发展投资集团有限公司,7,AAA,03,2017-09-21,6,30
127621,PR新宇01,毕节市七星关区新宇建设投资有限公司,7,AA,03,2017-09-22,7.6,30
127622,PR吉首02,吉首华泰国有资产投资管理有限责任公司,7,AA+,03,2017-09-25,6.45,0
127623,17桂金债,广西金融投资集团有限公司,7,AA+,03,2017-09-25,6.5,30
127624,PR17滨江,重庆市江津区滨江新城开发建设集团有限公司,7,AA,03,2017-09-20,6.4,30
127625,PR盈地债,重庆盈地实业(集团)有限公司,7,AA,03,2017-11-16,7,30
127626,PR随专02,随州市城市投资集团有限公司,7,AA,03,2018-04-03,5.97,0
127627,PR安丘债,安丘市华安国有资产经营有限公司,7,AA,03,2017-09-29,7,30
127628,PR城建01,苏州市吴中城区建设发展有限公司,7,AA,03,2017-11-17,5.9,30
127629,PR黄岩02,台州市黄岩国有资本投资运营集团有限公司,7,AA,03,2017-09-26,6.22,30
127631,PR当经债,安徽当涂经济开发区建设投资有限责任公司,7,AAA,03,2017-11-02,6,30
127632,PR怀城投,安徽省怀宁县城乡建设投资发展有限责任公司,7,AAA,03,2017-11-22,5.8,30
127633,PR高建投,高密市城市建设投资集团有限公司,7,AA+,03,2017-09-29,5.95,0
127634,PR安投债,安顺市城市建设投资有限责任公司,7,AA,03,2017-10-10,7.3,0
127635,PR沅陵01,沅陵辰州投资集团有限公司,7,AA+,03,2017-10-11,6.5,0
127636,PR淮安债,淮安新城投资开发集团有限公司,7,AAA,03,2017-10-13,5.22,30
127637,PR蒙城债,蒙城县城市发展投资控股集团有限公司,7,AAA,03,2017-10-20,5.6,0
127638,PR武隆01,重庆市武隆区建设投资(集团)有限公司,7,AA+,03,2017-10-26,6.8,0
127639,PR柳龙建,柳州市龙建投资发展有限责任公司,10,AA,03,2017-10-13,7,0
127641,PR汇丰债,萍乡市汇丰投资有限公司,7,AAA,03,2017-10-12,5.79,0
127643,PR遵湘江,遵义市湘江投资(集团)有限公司,7,AA,03,2017-10-17,6.99,30
127644,PR新津债,新津新城发展集团有限公司,7,AA,03,2017-11-06,7.3,30
127645,PR雨山02,马鞍山市雨山区城市发展投资集团有限责任公司,7,AAA,03,2017-10-16,5.85,30
127646,PR资城02,资兴市城市建设投资有限责任公司,7,AA+,03,2017-10-12,6.3,30
127648,PR江北债,南京江北新城投资发展有限公司,7,AA+,03,2017-10-18,5.59,30
127649,PR句容01,句容市城市建设投资有限责任公司,7,AA,03,2017-09-29,6.89,30
127650,PR白云02,贵阳白云城市建设投资集团有限公司,7,AA,03,2017-10-23,7.28,30
127651,PR17邳经,邳州经开控股集团有限公司,7,AA,03,2017-10-16,6.66,30
127652,PR锡东债,无锡锡东科技投资控股有限公司,7,AA+,03,2017-09-29,5.73,30
127653,PR泸汇兴,泸州汇兴投资集团有限公司,7,AA+,03,2017-11-14,6.28,30
127654,PR温高新,温州高新技术产业开发区投资建设开发有限公司,7,AA,03,2017-11-03,5.9,0
127655,PR恒驰01,连云港恒驰实业有限公司,7,AA,03,2017-10-16,7.45,30
127656,PR食科债,无锡食品科技园发展有限公司,7,AAA,03,2017-10-23,5.7,30
127657,PR莒南01,莒南县城市建设投资集团有限公司,7,AA,03,2017-11-16,7.5,30
127658,PR扬化工,扬州新材料投资集团有限公司,7,AA,03,2018-01-03,6.8,0
127659,PR绵宏达,绵阳宏达资产投资经营(集团)有限公司,7,AA+,03,2017-10-23,7.2,30
127660,PR武胜债,武胜城市投资有限公司,7,AA+,03,2017-11-23,7.05,30
127661,PR旅投01,遵义交旅投资(集团)有限公司,10,AA,03,2020-04-07,7.7,30
127664,PR珲春01,珲春市城市投资开发有限公司,7,AA+,03,2017-10-20,8.48,30
127666,PR昆银桥,昆山银桥控股集团有限公司,7,AA+,03,2017-10-31,5.5,30
127667,PR宝开02,宝应县开发投资有限公司,7,AAA,03,2017-10-31,5.49,30
127669,PR郑蒲01,马鞍山郑蒲港新区建设投资有限公司,7,AAA,03,2017-11-02,6,30
127670,PR郑通02,郑州通航建设发展有限公司,7,AAA,03,2017-11-16,5.8,30
127671,PR秀洲债,嘉兴市嘉秀发展投资控股集团有限公司,7,AAA,03,2017-10-20,5.6,30
127672,PR双福债,重庆市双福建设开发有限公司,7,AA+,03,2017-11-03,6.37,30
127673,PR播投02,遵义市播州区城市建设投资经营(集团)有限公司,7,AA,03,2017-11-30,7.85,30
127674,PR恒驰02,连云港恒驰实业有限公司,7,AA,03,2017-11-09,7.4,30
127675,PR黄梅02,黄梅县城市投资发展集团有限公司,7,AA+,03,2017-10-30,6.68,30
127676,PR隆发债,隆昌发展建设集团有限责任公司,7,AA+,03,2017-12-11,7.09,30
127677,PR都江堰,都江堰新城建设投资有限责任公司,7,AA,03,2017-11-02,6.9,30
127678,PR含山债,含山县城市建设投资有限公司,7,AAA,03,2017-12-27,6.2,30
127679,PR黄梅01,黄梅县城市投资发展集团有限公司,7,AA+,03,2017-10-30,6.8,30
127680,PR南谯债,滁州市南谯区国有资产运营有限公司,7,AAA,03,2017-11-15,5.95,30
127681,PR安交投,安顺市交通建设投资有限责任公司,7,AA,03,2017-11-10,7.5,30
127682,PR淮产债,淮南市产业发展(集团)有限公司,7,AAA,03,2017-11-22,5.69,30
127683,PR润企债,睢宁县润企投资有限公司,7,AA,03,2017-11-22,6.78,30
127685,PR哈密债,新疆维吾尔自治区哈密市国有资产投资经营有限公司,7,AA,03,2017-12-27,6.55,30
127686,G17扬城1,扬中市城市建设投资发展集团有限公司,10,AAA,03,2017-12-20,5.69,30
127687,PR芦溪债,芦溪县城市建设投资发展有限公司,7,AA+,03,2017-11-21,6.8,30
127688,PR南漳02,南漳县建设投资集团有限公司,7,AA+,03,2017-11-24,6.58,30
127689,PR抚投债,抚州市市属国有资产投资控股集团有限公司,7,AA,03,2017-12-05,5.7,0
127690,PRG丹徒1,镇江市丹徒区建设投资有限公司,7,AAA,03,2017-11-29,5.98,0
127691,PR金坛01,常州市金坛区交通产业集团有限公司,7,AA,03,2017-11-30,6.5,30
127692,PR寿县债,寿县寿州项目投资有限公司,7,AAA,03,2018-03-05,6.2,30
127694,PR临朐债,临朐沂山实业有限公司,7,AAA,03,2017-12-07,7.2,30
127695,PR乐行债,安徽乐行城市建设集团有限公司,7,AAA,03,2017-11-24,6.05,30
127696,PR威中债,威海市中城公有资产经营有限公司,7,AA,03,2017-11-21,6.05,0
127697,PR句容02,句容市城市建设投资有限责任公司,7,AA,03,2017-11-22,6.8,30
127698,PR孝感债,孝感市城市建设投资公司,10,AA,03,2018-01-02,6.35,0
127699,PR襄城债,襄城县灵武城市开发建设有限公司,7,AA+,03,2017-11-27,7.45,30
127700,PR普定01,普定县夜郎国有资产投资营运有限责任公司,7,AA+,03,2017-11-28,7.79,0
127701,PR凤阳债,凤阳县经济发展投资有限公司,7,AAA,03,2017-12-13,6,30
127702,PR六枝特,六枝特区水务有限责任公司,7,AA,03,2018-02-02,7,30
127703,PR汕尾债,汕尾市投资控股有限公司,7,AAA,03,2017-11-23,5.68,30
127705,PR石柱01,石柱土家族自治县鸿盛经济发展有限公司,7,AA+,03,2017-11-29,7,30
127706,PR云岩债,贵阳云岩贵中土地开发基本建设投资管理集团有限公司,7,AA,03,2017-11-29,6.8,30
127707,PR天台债,浙江省天台县国有资产经营有限公司,7,AA+,03,2017-12-08,6.5,30
127708,PR钟山开,贵州钟山开发投资(集团)有限责任公司,10,AA,03,2018-02-02,6.46,0
127709,PR红果01,贵州省红果经济开发区开发有限责任公司,7,AA,03,2017-12-14,7.8,0
127710,PR乐清01,乐清市国有投资有限公司,7,AA,03,2017-12-27,6.79,0
127713,17青交01,青海交通投资有限公司,10,AA+,03,2018-01-03,5.9,30
127714,PR定远债,定远县城乡发展投资集团有限公司,7,AA+,03,2018-01-09,5.8,30
127715,PR射阳债,射阳城市建设发展集团有限公司,7,AA,03,2017-12-25,7.8,30
127717,PR湖织债,湖州新型城市投资发展集团有限公司,7,AA,03,2017-12-04,7.5,30
127718,PR17森特,湖南森特实业投资有限公司,7,AA,03,2018-01-11,6.9,30
127720,PR沅陵02,沅陵辰州投资集团有限公司,7,AA+,03,2017-12-14,6.5,0
127721,PR太和债,太和县国有资产投资控股集团有限公司,7,AAA,03,2018-03-05,5.87,30
127722,PR红安债,红安县城市发展投资集团有限公司,7,AA+,03,2017-12-15,7.5,30
127724,PR南高新,南京江北新区产业投资集团有限公司,7,AA+,03,2017-12-21,6,30
127725,PR郎溪债,安徽郎川控股集团有限公司,7,AAA,03,2017-12-27,6.13,30
127726,PR湖口债,江西省湖口县石钟投资开发有限公司,7,AA+,03,2017-12-18,6.8,30
127727,PR石桥02,大石桥市城市建设投资有限公司,7,AA,03,2017-12-28,7.82,30
127729,PR金坛02,常州市金坛区交通产业集团有限公司,7,AA,03,2018-01-05,7.1,30
127733,PR桃源01,桃源县经济开发区开发投资有限公司,7,AA+,03,2017-12-22,7,30
127734,PR襄阳债,襄阳市住房投资有限公司,7,AA+,03,2018-01-09,6.1,30
127735,PR射洪01,射洪市国有资产经营管理集团有限公司,7,AAA,03,2018-01-26,7.3,30
127736,PR桐建01,桐城市建设投资发展有限责任公司,7,AA+,03,2018-01-26,6.6,0
127737,PR鹤岗债,鹤岗市城市建设投资开发有限责任公司,7,AA+,03,2018-01-08,6.9,30
127738,17青交02,青海交通投资有限公司,10,AA+,03,2018-01-03,5.89,30
127739,PR西平债,西平县产业集聚区投融资有限公司,7,AA+,03,2018-01-18,7.5,30
127740,PR宿迁02,宿迁市城市建设投资(集团)有限公司,7,AA+,03,2018-01-12,6.44,30
127742,PR嘉陵01,南充市嘉陵发展投资有限公司,7,AA+,03,2018-01-08,7.8,30
127743,PR融盛债,金华融盛投资发展集团有限公司,7,AA+,03,2018-01-16,6.85,30
127744,PR武隆02,重庆市武隆区建设投资(集团)有限公司,7,AA+,03,2018-01-15,6.8,0
127745,PR凤城河,泰州凤城河建设发展有限公司,7,AA,03,2018-01-16,7.9,30
127746,PR潜山债,潜山市潜润投资控股集团有限公司,7,AAA,03,2018-02-13,6.98,30
127747,PR营北债,营口北海新区城区开发建设投资有限公司,7,AA,03,2018-03-05,7.98,30
127748,PR城建债,苏州市吴中城区建设发展有限公司,7,AA,03,2018-02-12,6.5,30
127749,PR兴义01,兴义市信恒城市建设投资有限公司,7,AA,03,2018-03-20,7.9,30
127751,PR泾县债,泾县国有资产投资运营有限公司,7,AAA,03,2018-03-08,6.8,30
127752,PR红果债,贵州省红果经济开发区开发有限责任公司,7,AA,03,2018-03-02,7.8,0
127753,PR吉水01,江西吉湖发展集团有限公司,7,AA+,03,2018-03-07,6.8,0
127754,PR渝中01,重庆渝中国有资产经营管理有限公司,7,AA,03,2018-02-26,6.9,0
127756,PR秭归02,秭归县楚元控股集团有限责任公司,10,AA+,03,2018-03-16,7.8,0
127757,PR铜梁债,重庆市铜梁区金龙城市建设发展(集团)有限公司,7,AA,03,2018-03-07,6.8,0
127758,PR肥西债,肥西县城乡建设投资(集团)有限公司,7,AAA,03,2018-03-21,4.45,30
127759,PR嘉禾债,嘉禾铸都发展集团有限公司,7,AA+,03,2018-03-22,7.5,30
127760,PR京山债,京山市京诚投资开发集团有限公司,7,AAA,03,2018-04-26,7,30
127761,PR普定02,普定县夜郎国有资产投资营运有限责任公司,7,AA+,03,2018-03-23,8,0
127762,PR郑蒲02,马鞍山郑蒲港新区建设投资有限公司,7,AAA,03,2018-04-24,6.8,30
127763,PR淮南02,淮南市城市建设投资有限责任公司,7,AA,03,2018-03-29,7.5,30
127764,PRG城南1,盐城市城南新区开发建设投资有限公司,7,AAA,03,2018-04-03,6,0
127765,PR哈城投,哈尔滨市城市建设投资集团有限公司,7,AA+,03,2018-05-10,6.04,30
127767,PR钱投债,杭州市钱江新城投资集团有限公司,7,AAA,03,2018-03-30,5.64,0
127768,PR白工01,贵阳白云工业发展投资有限公司,7,AA,03,2018-05-11,8.3,30
127769,18粤海01,广东粤海控股集团有限公司,10,AAA,03,2018-04-11,5.4,0
127770,PR18东宝,荆门市东宝区城乡建设投资有限公司,7,AAA,03,2018-04-27,7.3,30
127771,PR邵赛01,邵阳赛双清建设投资经营集团有限公司,7,AA+,03,2018-04-11,7.2,30
127772,PR临邑01,临邑县城市开发投资有限公司,7,AA+,03,2018-04-13,7.78,30
127773,PR文停01,威海市文登区城市资产经营有限公司,10,AA,03,2018-05-14,7.7,0
127774,PR西发债,青岛海发国有资本投资运营集团有限公司,7,AA+,03,2018-04-23,6.28,30
127775,PR洋口01,江苏洋口港建设发展集团有限公司,7,AAA,03,2018-04-19,7.38,30
127776,PR舟城01,舟山海城建设投资集团有限公司,7,AA+,03,2018-04-18,6.33,30
127777,PR新城01,济宁市新城发展投资有限责任公司,7,AA+,03,2018-04-12,7.6,30
127778,PR万盛01,重庆市万盛经济技术开发区开发投资集团有限公司,7,AAA,03,2018-04-17,7.5,30
127779,PR巢城建,巢湖市城镇建设投资有限公司,7,AAA,03,2018-05-17,5.67,30
127780,PR吉水02,江西吉湖发展集团有限公司,7,AA+,03,2018-04-24,7.5,0
127781,18歙县债,歙县城市建设投资开发有限公司,7,AAA,03,2018-07-13,6.5,30
127782,G18金控1,陕西金融控股集团有限公司,7,AAA,03,2018-04-16,5.88,0
127783,18芜新债,芜湖新马投资有限公司,7,AAA,03,2018-04-27,6,30
127784,PR泸工债,泸州产业发展投资集团有限公司,7,AA+,03,2018-04-26,7.2,30
127785,PR榕停01,福州城市建设投资集团有限公司,10,AAA,03,2018-07-03,5.65,0
127786,PR伟债01,伟驰控股集团有限公司,7,AA,03,2018-04-23,7.2,30
127787,PR来安债,来安县城市基础设施开发有限公司,7,AAA,03,2018-05-10,6.5,30
127788,G18武铁1,武汉地铁集团有限公司,15,AAA,03,2018-04-27,5.29,0
127789,PR陶都01,江苏陶都城市发展投资有限公司,7,AAA,03,2018-04-24,5.99,30
127791,PR温岭01,温岭市国有资产投资集团有限公司,7,AA+,03,2018-05-09,5.73,30
127792,G18龙源1,龙源电力集团股份有限公司,7,AAA,03,2018-05-10,4.83,0
127793,PR草堂债,西安高新区草堂科技产业基地发展有限公司,7,AAA,03,2018-05-25,6.49,30
127794,PR荣成开,荣成市经济开发投资有限公司,7,AAA,03,2018-05-15,5.75,0
127796,PR秀湖债,嘉兴市秀湖发展投资集团有限公司,7,AA,03,2018-05-25,6.8,30
127797,PR庐城债,庐江县城市建设投资有限公司,7,AAA,03,2018-05-10,5.89,30
127798,PRG嘉湘1,嘉兴市湘家荡发展投资集团有限公司,7,AA+,03,2018-05-23,6.4,0
127799,PR韶高新,韶山高新建设投资有限公司,7,AA+,03,2018-07-11,8,30
127800,PR谷城01,谷城县建设投资经营有限公司,7,AA+,03,2018-05-25,7.88,30
127801,PR泗阳01,泗阳县佳鼎实业有限公司,7,AA+,03,2018-05-18,7.5,30
127802,PR芜湖01,芜湖宜居投资集团有限公司,10,AA+,03,2018-05-14,6.5,0
127803,PR绵安01,绵阳安州投资控股集团有限公司,7,AA+,03,2018-08-02,8.1,0
127804,PR黔南,黔南州投资有限公司,7,AA,03,2019-01-25,8,0
127805,PR益阳01,益阳市城市建设投资运营集团有限责任公司,7,AAA,03,2018-07-04,6.43,0
127806,PRG安吉1,安吉县城市建设投资集团有限公司,7,AA+,03,2018-05-21,7.2,0
127807,PR于都债,于都县振兴投资开发有限公司,7,AAA,03,2018-05-28,7.5,30
127808,PRG黄山1,黄山城投集团有限公司,7,AA,03,2018-07-11,6.74,30
127809,PR彭山,眉山市彭山发展控股集团有限公司,7,AAA,03,2018-05-18,7.98,0
127810,G18广业1,广东省环保集团有限公司,7,AAA,03,2018-05-30,5.08,30
127811,PR唐金债,唐山控股发展集团股份有限公司,7,AA,03,2018-05-30,7.6,30
127812,PR万盛02,重庆市万盛经济技术开发区开发投资集团有限公司,7,AAA,03,2018-05-22,7.09,30
127813,PR都堰01,都江堰新城建设投资有限责任公司,7,AA,03,2018-05-18,7.8,30
127814,PR永修01,永修县城市建设投资开发有限公司,7,AA,03,2018-08-22,7.5,30
127815,PR泗县债,泗县城市建设投资有限公司,7,AAA,03,2018-09-04,6.5,30
127817,PR弋阳01,弋阳县城市建设投资开发有限公司,7,AAA,03,2018-07-02,7.5,30
127818,PR乳山债,乳山市城市国有资产经营有限公司,7,AAA,03,2018-06-25,7.4,30
127819,18常德源,常德市德源投资集团有限公司,7,AA+,03,2018-06-25,7.7,30
127820,PR鄂交投,湖北交通投资集团有限公司,7,AAA,03,2018-07-12,5.29,30
127822,PR蓉园01,成都花园水城城乡建设投资有限责任公司,7,AA,03,2018-06-28,8,30
127823,PR城北01,长沙市城北投资有限公司,7,AAA,03,2018-06-21,6.95,30
127824,PR产投01,南京江北新区产业投资集团有限公司,7,AA+,03,2018-06-28,6.9,30
127825,PR嘉陵债,南充市嘉陵发展投资有限公司,7,AAA,03,2018-06-22,7.98,30
127827,PR定远18,定远县城乡发展投资集团有限公司,7,AAA,03,2018-07-13,7,30
127828,PR青平度,平度市国有资产经营管理有限公司,7,AAA,03,2018-07-30,6.05,30
127829,PR常鼎01,常德市鼎城江南新城建设投资开发有限公司,7,AAA,03,2018-10-30,7.58,30
127830,18珠江债,广州珠江实业集团有限公司,15,AAA,03,2018-08-09,5.7,0
127831,PR西高02,西安高新控股有限公司,7,AAA,03,2018-07-05,5.87,30
127832,PR桐建02,桐城市建设投资发展有限责任公司,7,AA+,03,2018-08-13,7.5,0
127833,PR宿高01,宿迁高新开发投资有限公司,7,AAA,03,2018-08-09,6.97,30
127834,PR射洪02,射洪市国有资产经营管理集团有限公司,7,AAA,03,2018-09-07,7.5,30
127835,PR南溪01,宜宾市南溪区财源国有资产经营有限责任公司,7,AAA,03,2018-08-15,8.1,30
